"# COVERS FURNITURE, TOOLS, SMARTPHONE, CRAFTPHONE, AND ONLY CYRANO'S PHOTOS (all photos have the same body colors/format)",,,,,,,,,
ID,Filename Prefix,Item,Variant,Body Color,Pattern,Body Color Category,Pattern Category,Item Type,Full ID
8298,FtrBunkbed,bunk bed,1_2,Black,Checkered,NA,Bedding,Ftr,FtrBunkbed_Remake_1_2
8298,FtrBunkbed,bunk bed,1_3,Black,Space,NA,Bedding,Ftr,FtrBunkbed_Remake_1_3
8298,FtrBunkbed,bunk bed,1_4,Black,Colorful lines,NA,Bedding,Ftr,FtrBunkbed_Remake_1_4
8298,FtrBunkbed,bunk bed,2_0,White,White,NA,Bedding,Ftr,FtrBunkbed_Remake_2_0
8298,FtrBunkbed,bunk bed,2_1,White,Striped,NA,Bedding,Ftr,FtrBunkbed_Remake_2_1
8298,FtrBunkbed,bunk bed,2_2,White,Checkered,NA,Bedding,Ftr,FtrBunkbed_Remake_2_2
8298,FtrBunkbed,bunk bed,2_3,White,Space,NA,Bedding,Ftr,FtrBunkbed_Remake_2_3
8298,FtrBunkbed,bunk bed,2_4,White,Colorful lines,NA,Bedding,Ftr,FtrBunkbed_Remake_2_4
8298,FtrBunkbed,bunk bed,3_0,Red,White,NA,Bedding,Ftr,FtrBunkbed_Remake_3_0
8298,FtrBunkbed,bunk bed,3_1,Red,Striped,NA,Bedding,Ftr,FtrBunkbed_Remake_3_1
8298,FtrBunkbed,bunk bed,3_2,Red,Checkered,NA,Bedding,Ftr,FtrBunkbed_Remake_3_2
8298,FtrBunkbed,bunk bed,3_3,Red,Space,NA,Bedding,Ftr,FtrBunkbed_Remake_3_3
8298,FtrBunkbed,bunk bed,3_4,Red,Colorful lines,NA,Bedding,Ftr,FtrBunkbed_Remake_3_4
8298,FtrBunkbed,bunk bed,4_0,Blue,White,NA,Bedding,Ftr,FtrBunkbed_Remake_4_0
8298,FtrBunkbed,bunk bed,4_1,Blue,Striped,NA,Bedding,Ftr,FtrBunkbed_Remake_4_1
8298,FtrBunkbed,bunk bed,4_2,Blue,Checkered,NA,Bedding,Ftr,FtrBunkbed_Remake_4_2
8298,FtrBunkbed,bunk bed,4_3,Blue,Space,NA,Bedding,Ftr,FtrBunkbed_Remake_4_3
8298,FtrBunkbed,bunk bed,4_4,Blue,Colorful lines,NA,Bedding,Ftr,FtrBunkbed_Remake_4_4
8298,FtrBunkbed,bunk bed,5_0,Yellow,White,NA,Bedding,Ftr,FtrBunkbed_Remake_5_0
8298,FtrBunkbed,bunk bed,5_1,Yellow,Striped,NA,Bedding,Ftr,FtrBunkbed_Remake_5_1
8298,FtrBunkbed,bunk bed,5_2,Yellow,Checkered,NA,Bedding,Ftr,FtrBunkbed_Remake_5_2
8298,FtrBunkbed,bunk bed,5_3,Yellow,Space,NA,Bedding,Ftr,FtrBunkbed_Remake_5_3
8298,FtrBunkbed,bunk bed,5_4,Yellow,Colorful lines,NA,Bedding,Ftr,FtrBunkbed_Remake_5_4
8298,FtrBunkbed,bunk bed,6_0,Pink,White,NA,Bedding,Ftr,FtrBunkbed_Remake_6_0
8298,FtrBunkbed,bunk bed,6_1,Pink,Striped,NA,Bedding,Ftr,FtrBunkbed_Remake_6_1
8298,FtrBunkbed,bunk bed,6_2,Pink,Checkered,NA,Bedding,Ftr,FtrBunkbed_Remake_6_2
8298,FtrBunkbed,bunk bed,6_3,Pink,Space,NA,Bedding,Ftr,FtrBunkbed_Remake_6_3
8298,FtrBunkbed,bunk bed,6_4,Pink,Colorful lines,NA,Bedding,Ftr,FtrBunkbed_Remake_6_4
8415,FtrChineseLampWall,imperial dining lantern,0_0,Gold,NA,NA,NA,Ftr,FtrChineseLampWall_Remake_0_0
8415,FtrChineseLampWall,imperial dining lantern,1_0,Black,NA,NA,NA,Ftr,FtrChineseLampWall_Remake_1_0
8415,FtrChineseLampWall,imperial dining lantern,2_0,Blue,NA,NA,NA,Ftr,FtrChineseLampWall_Remake_2_0
8415,FtrChineseLampWall,imperial dining lantern,3_0,Red,NA,NA,NA,Ftr,FtrChineseLampWall_Remake_3_0
8417,FtrToolhanger,wall-mounted tool board,0_0,White,NA,NA,NA,Ftr,FtrToolhanger_Remake_0_0
8417,FtrToolhanger,wall-mounted tool board,1_0,Camel,NA,NA,NA,Ftr,FtrToolhanger_Remake_1_0
8417,FtrToolhanger,wall-mounted tool board,2_0,Yellow,NA,NA,NA,Ftr,FtrToolhanger_Remake_2_0
8417,FtrToolhanger,wall-mounted tool board,3_0,Red,NA,NA,NA,Ftr,FtrToolhanger_Remake_3_0
8417,FtrToolhanger,wall-mounted tool board,4_0,Blue,NA,NA,NA,Ftr,FtrToolhanger_Remake_4_0
8417,FtrToolhanger,wall-mounted tool board,5_0,Black,NA,NA,NA,Ftr,FtrToolhanger_Remake_5_0
8418,FtrAromadiffuser,fragrance diffuser,0_0,White,NA,NA,NA,Ftr,FtrAromadiffuser_Remake_0_0
8418,FtrAromadiffuser,fragrance diffuser,1_0,Yellow,NA,NA,NA,Ftr,FtrAromadiffuser_Remake_1_0
8418,FtrAromadiffuser,fragrance diffuser,2_0,Pink,NA,NA,NA,Ftr,FtrAromadiffuser_Remake_2_0
8418,FtrAromadiffuser,fragrance diffuser,3_0,Green,NA,NA,NA,Ftr,FtrAromadiffuser_Remake_3_0
8418,FtrAromadiffuser,fragrance diffuser,4_0,Blue,NA,NA,NA,Ftr,FtrAromadiffuser_Remake_4_0
8419,FtrGardenwagon,garden wagon,0_0,Brown,NA,Paint color,NA,Ftr,FtrGardenwagon_Remake_0_0
8419,FtrGardenwagon,garden wagon,1_0,Dark brown,NA,Paint color,NA,Ftr,FtrGardenwagon_Remake_1_0
8419,FtrGardenwagon,garden wagon,2_0,Green,NA,Paint color,NA,Ftr,FtrGardenwagon_Remake_2_0
8419,FtrGardenwagon,garden wagon,3_0,White,NA,Paint color,NA,Ftr,FtrGardenwagon_Remake_3_0
8826,FtrWoodenMirrorS,wooden table mirror,0_0,Light wood,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_0_0
8826,FtrWoodenMirrorS,wooden table mirror,1_0,White wood,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_1_0
8826,FtrWoodenMirrorS,wooden table mirror,2_0,Cherry wood,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_2_0
8826,FtrWoodenMirrorS,wooden table mirror,3_0,Dark wood,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_3_0
8826,FtrWoodenMirrorS,wooden table mirror,4_0,Black,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_4_0
8826,FtrWoodenMirrorS,wooden table mirror,5_0,Green,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_5_0
8826,FtrWoodenMirrorS,wooden table mirror,6_0,Blue,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_6_0
8826,FtrWoodenMirrorS,wooden table mirror,7_0,Pink wood,NA,Paint color,NA,Ftr,FtrWoodenMirrorS_Remake_7_0
9502,FtrFashioncase,clothes closet,0_0,White,NA,NA,NA,Ftr,FtrFashioncase_Remake_0_0
9502,FtrFashioncase,clothes closet,1_0,Black,NA,NA,NA,Ftr,FtrFashioncase_Remake_1_0
9502,FtrFashioncase,clothes closet,2_0,Orange,NA,NA,NA,Ftr,FtrFashioncase_Remake_2_0
9502,FtrFashioncase,clothes closet,3_0,Blue,NA,NA,NA,Ftr,FtrFashioncase_Remake_3_0
9502,FtrFashioncase,clothes closet,4_0,Pink,NA,NA,NA,Ftr,FtrFashioncase_Remake_4_0
9502,FtrFashioncase,clothes closet,5_0,Light blue,NA,NA,NA,Ftr,FtrFashioncase_Remake_5_0
9565,FtrMobile,mobile,0_0,Hot air balloons,NA,NA,NA,Ftr,FtrMobile_Remake_0_0
9565,FtrMobile,mobile,1_0,Sheep,NA,NA,NA,Ftr,FtrMobile_Remake_1_0
9565,FtrMobile,mobile,2_0,Ocean creatures,NA,NA,NA,Ftr,FtrMobile_Remake_2_0
9565,FtrMobile,mobile,3_0,Space,NA,NA,NA,Ftr,FtrMobile_Remake_3_0
9565,FtrMobile,mobile,4_0,Gorgeous,NA,NA,NA,Ftr,FtrMobile_Remake_4_0
9568,FtrSignConstruction,construction sign,0_0,Ongoing work,NA,NA,NA,Ftr,FtrSignConstruction_Remake_0_0
9568,FtrSignConstruction,construction sign,1_0,Ongoing work - Little bro,NA,NA,NA,Ftr,FtrSignConstruction_Remake_1_0
9568,FtrSignConstruction,construction sign,2_0,Ongoing work - Big bro,NA,NA,NA,Ftr,FtrSignConstruction_Remake_2_0
9568,FtrSignConstruction,construction sign,3_0,Construction ahead,NA,NA,NA,Ftr,FtrSignConstruction_Remake_3_0
9568,FtrSignConstruction,construction sign,4_0,Construction warning,NA,NA,NA,Ftr,FtrSignConstruction_Remake_4_0
9584,FtrBeachball,beach ball,0_0,Colorful,NA,NA,NA,Ftr,FtrBeachball_Remake_0_0
9584,FtrBeachball,beach ball,1_0,Blue,NA,NA,NA,Ftr,FtrBeachball_Remake_1_0
9584,FtrBeachball,beach ball,2_0,Red,NA,NA,NA,Ftr,FtrBeachball_Remake_2_0
9584,FtrBeachball,beach ball,3_0,Watermelon,NA,NA,NA,Ftr,FtrBeachball_Remake_3_0
9619,FtrTelephonepole,utility pole,0_0,No ads,NA,NA,NA,Ftr,FtrTelephonepole_Remake_0_0
9619,FtrTelephonepole,utility pole,1_0,With ads,NA,NA,NA,Ftr,FtrTelephonepole_Remake_1_0
9642,FtrIronClosetLR,iron closet,0_0,Black,NA,Body color,NA,Ftr,FtrIronClosetLR_Remake_0_0
9642,FtrIronClosetLR,iron closet,1_0,White,NA,Body color,NA,Ftr,FtrIronClosetLR_Remake_1_0
9766,FtrRefrigeratorMini,mini fridge,0_0,White,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_0_0
9766,FtrRefrigeratorMini,mini fridge,1_0,Red,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_1_0
9766,FtrRefrigeratorMini,mini fridge,2_0,Pink,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_2_0
9766,FtrRefrigeratorMini,mini fridge,3_0,Yellow,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_3_0
9766,FtrRefrigeratorMini,mini fridge,4_0,Blue,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_4_0
9766,FtrRefrigeratorMini,mini fridge,5_0,Wood grain,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_5_0
9766,FtrRefrigeratorMini,mini fridge,6_0,Black,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_6_0
9766,FtrRefrigeratorMini,mini fridge,7_0,Gray,NA,NA,NA,Ftr,FtrRefrigeratorMini_Remake_7_0
9767,FtrPaleCaster,garbage bin,0_0,Green,NA,NA,NA,Ftr,FtrPaleCaster_Remake_0_0
9767,FtrPaleCaster,garbage bin,1_0,Yellow,NA,NA,NA,Ftr,FtrPaleCaster_Remake_1_0
9767,FtrPaleCaster,garbage bin,2_0,Brown,NA,NA,NA,Ftr,FtrPaleCaster_Remake_2_0
9767,FtrPaleCaster,garbage bin,3_0,Black,NA,NA,NA,Ftr,FtrPaleCaster_Remake_3_0
9767,FtrPaleCaster,garbage bin,4_0,White,NA,NA,NA,Ftr,FtrPaleCaster_Remake_4_0
9767,FtrPaleCaster,garbage bin,5_0,Red,NA,NA,NA,Ftr,FtrPaleCaster_Remake_5_0
9767,FtrPaleCaster,garbage bin,6_0,Blue,NA,NA,NA,Ftr,FtrPaleCaster_Remake_6_0
10244,FtrAromastick,fragrance sticks,0_0,Green,NA,NA,NA,Ftr,FtrAromastick_Remake_0_0
10244,FtrAromastick,fragrance sticks,1_0,Blue,NA,NA,NA,Ftr,FtrAromastick_Remake_1_0
10244,FtrAromastick,fragrance sticks,2_0,Brown,NA,NA,NA,Ftr,FtrAromastick_Remake_2_0
10244,FtrAromastick,fragrance sticks,3_0,Black,NA,NA,NA,Ftr,FtrAromastick_Remake_3_0
10742,FtrBambooStool,bamboo stool,0_0,Green bamboo,NA,Bamboo,NA,Ftr,FtrBambooStool_Remake_0_0
10742,FtrBambooStool,bamboo stool,1_0,Dried bamboo,NA,Bamboo,NA,Ftr,FtrBambooStool_Remake_1_0
10742,FtrBambooStool,bamboo stool,2_0,Smoke-cured bamboo,NA,Bamboo,NA,Ftr,FtrBambooStool_Remake_2_0
10743,FtrBambooMusic,bamboo speaker,0_0,Green bamboo,NA,Bamboo,NA,Ftr,FtrBambooMusic_Remake_0_0
10743,FtrBambooMusic,bamboo speaker,1_0,Dried bamboo,NA,Bamboo,NA,Ftr,FtrBambooMusic_Remake_1_0
10743,FtrBambooMusic,bamboo speaker,2_0,Smoke-cured bamboo,NA,Bamboo,NA,Ftr,FtrBambooMusic_Remake_2_0
11941,FtrRockArch,stone arch,0_0,Natural,NA,Color,NA,Ftr,FtrRockArch_Remake_0_0
11941,FtrRockArch,stone arch,1_0,Mossy,NA,Color,NA,Ftr,FtrRockArch_Remake_1_0
11942,FtrPianoStreet,street piano,0_0,Graffiti,NA,Paint color,NA,Ftr,FtrPianoStreet_Remake_0_0
11942,FtrPianoStreet,street piano,1_0,Cute,NA,Paint color,NA,Ftr,FtrPianoStreet_Remake_1_0
11943,FtrRockMonument,stone tablet,0_0,Black,NA,Color,NA,Ftr,FtrRockMonument_Remake_0_0
11943,FtrRockMonument,stone tablet,1_0,Mossy,NA,Color,NA,Ftr,FtrRockMonument_Remake_1_0
12140,FtrDalFigure,DAL model plane,0_0,Blue,NA,Color,NA,Ftr,FtrDalFigure_Remake_0_0
12140,FtrDalFigure,DAL model plane,1_0,Yellow,NA,Color,NA,Ftr,FtrDalFigure_Remake_1_0
12140,FtrDalFigure,DAL model plane,2_0,Orange,NA,Color,NA,Ftr,FtrDalFigure_Remake_2_0
12140,FtrDalFigure,DAL model plane,3_0,Green,NA,Color,NA,Ftr,FtrDalFigure_Remake_3_0
12207,FtrGameChair,arcade seat,0_0,Red,NA,NA,NA,Ftr,FtrGameChair_Remake_0_0
12207,FtrGameChair,arcade seat,1_0,Gray,NA,NA,NA,Ftr,FtrGameChair_Remake_1_0
12207,FtrGameChair,arcade seat,2_0,Blue,NA,NA,NA,Ftr,FtrGameChair_Remake_2_0
12332,FtrGardenTableSNatural,natural square table,0_0,Natural,NA,Tabletop,NA,Ftr,FtrGardenTableSNatural_Remake_0_0
12332,FtrGardenTableSNatural,natural square table,1_0,Oak,NA,Tabletop,NA,Ftr,FtrGardenTableSNatural_Remake_1_0
12332,FtrGardenTableSNatural,natural square table,2_0,Shabby,NA,Tabletop,NA,Ftr,FtrGardenTableSNatural_Remake_2_0
5784,ToolNetNormal,net,0_0,Red,NA,Color,NA,Net,ToolNetNormal_Remake_0_0
5784,ToolNetNormal,net,1_0,Yellow,NA,Color,NA,Net,ToolNetNormal_Remake_1_0
5784,ToolNetNormal,net,2_0,Green,NA,Color,NA,Net,ToolNetNormal_Remake_2_0
5784,ToolNetNormal,net,3_0,Blue,NA,Color,NA,Net,ToolNetNormal_Remake_3_0
5784,ToolNetNormal,net,4_0,Purple,NA,Color,NA,Net,ToolNetNormal_Remake_4_0
5784,ToolNetNormal,net,5_0,Pink,NA,Color,NA,Net,ToolNetNormal_Remake_5_0
5784,ToolNetNormal,net,6_0,White,NA,Color,NA,Net,ToolNetNormal_Remake_6_0
5784,ToolNetNormal,net,7_0,Black,NA,Color,NA,Net,ToolNetNormal_Remake_7_0
8176,ToolNetStar,star net,0_0,Yellow,NA,Color,NA,Net,ToolNetStar_Remake_0_0
8176,ToolNetStar,star net,1_0,Red,NA,Color,NA,Net,ToolNetStar_Remake_1_0
8176,ToolNetStar,star net,2_0,Blue,NA,Color,NA,Net,ToolNetStar_Remake_2_0
8176,ToolNetStar,star net,3_0,Light green,NA,Color,NA,Net,ToolNetStar_Remake_3_0
8176,ToolNetStar,star net,4_0,Pink,NA,Color,NA,Net,ToolNetStar_Remake_4_0
8176,ToolNetStar,star net,5_0,Purple,NA,Color,NA,Net,ToolNetStar_Remake_5_0
8176,ToolNetStar,star net,6_0,Light blue,NA,Color,NA,Net,ToolNetStar_Remake_6_0
8176,ToolNetStar,star net,7_0,Green,NA,Color,NA,Net,ToolNetStar_Remake_7_0
8177,ToolNetPattern,colorful net,0_0,Yellow & orange,NA,Color,NA,Net,ToolNetPattern_Remake_0_0
8177,ToolNetPattern,colorful net,1_0,Red & yellow,NA,Color,NA,Net,ToolNetPattern_Remake_1_0
8177,ToolNetPattern,colorful net,2_0,Orange & blue,NA,Color,NA,Net,ToolNetPattern_Remake_2_0
8177,ToolNetPattern,colorful net,3_0,Pink & yellow,NA,Color,NA,Net,ToolNetPattern_Remake_3_0
8177,ToolNetPattern,colorful net,4_0,Green & blue,NA,Color,NA,Net,ToolNetPattern_Remake_4_0
8177,ToolNetPattern,colorful net,5_0,Purple & pink,NA,Color,NA,Net,ToolNetPattern_Remake_5_0
8177,ToolNetPattern,colorful net,6_0,White & blue,NA,Color,NA,Net,ToolNetPattern_Remake_6_0
8177,ToolNetPattern,colorful net,7_0,Gray & green,NA,Color,NA,Net,ToolNetPattern_Remake_7_0
8178,ToolNetOutdoor,outdoorsy net,0_0,Avocado,NA,Color,NA,Net,ToolNetOutdoor_Remake_0_0
8178,ToolNetOutdoor,outdoorsy net,1_0,Orange,NA,Color,NA,Net,ToolNetOutdoor_Remake_1_0
8178,ToolNetOutdoor,outdoorsy net,2_0,Light blue,NA,Color,NA,Net,ToolNetOutdoor_Remake_2_0
8178,ToolNetOutdoor,outdoorsy net,3_0,Red,NA,Color,NA,Net,ToolNetOutdoor_Remake_3_0
8178,ToolNetOutdoor,outdoorsy net,4_0,Beige,NA,Color,NA,Net,ToolNetOutdoor_Remake_4_0
8178,ToolNetOutdoor,outdoorsy net,5_0,Pink,NA,Color,NA,Net,ToolNetOutdoor_Remake_5_0
8178,ToolNetOutdoor,outdoorsy net,6_0,Yellow,NA,Color,NA,Net,ToolNetOutdoor_Remake_6_0
8178,ToolNetOutdoor,outdoorsy net,7_0,Black,NA,Color,NA,Net,ToolNetOutdoor_Remake_7_0
2099,ToolScoop,shovel,0_0,Red,NA,Color,NA,Shovel,ToolScoop_Remake_0_0
2099,ToolScoop,shovel,1_0,Yellow,NA,Color,NA,Shovel,ToolScoop_Remake_1_0
2099,ToolScoop,shovel,2_0,Green,NA,Color,NA,Shovel,ToolScoop_Remake_2_0
2099,ToolScoop,shovel,3_0,Blue,NA,Color,NA,Shovel,ToolScoop_Remake_3_0
2099,ToolScoop,shovel,4_0,Purple,NA,Color,NA,Shovel,ToolScoop_Remake_4_0
2099,ToolScoop,shovel,5_0,Pink,NA,Color,NA,Shovel,ToolScoop_Remake_5_0
2099,ToolScoop,shovel,6_0,White,NA,Color,NA,Shovel,ToolScoop_Remake_6_0
2099,ToolScoop,shovel,7_0,Black,NA,Color,NA,Shovel,ToolScoop_Remake_7_0
8575,ToolScoopOutdoor,outdoorsy shovel,0_0,Avocado,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_0_0
8575,ToolScoopOutdoor,outdoorsy shovel,1_0,Orange,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_1_0
8575,ToolScoopOutdoor,outdoorsy shovel,2_0,Light blue,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_2_0
8575,ToolScoopOutdoor,outdoorsy shovel,3_0,Red,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_3_0
8575,ToolScoopOutdoor,outdoorsy shovel,4_0,Beige,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_4_0
8575,ToolScoopOutdoor,outdoorsy shovel,5_0,Pink,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_5_0
8575,ToolScoopOutdoor,outdoorsy shovel,6_0,Yellow,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_6_0
8575,ToolScoopOutdoor,outdoorsy shovel,7_0,Black,NA,Color,NA,Shovel,ToolScoopOutdoor_Remake_7_0
8576,ToolScoopPattern,printed-design shovel,0_0,Light blue,NA,Color,NA,Shovel,ToolScoopPattern_Remake_0_0
8576,ToolScoopPattern,printed-design shovel,1_0,White,NA,Color,NA,Shovel,ToolScoopPattern_Remake_1_0
8576,ToolScoopPattern,printed-design shovel,2_0,Yellow,NA,Color,NA,Shovel,ToolScoopPattern_Remake_2_0
8576,ToolScoopPattern,printed-design shovel,3_0,Pink,NA,Color,NA,Shovel,ToolScoopPattern_Remake_3_0
8576,ToolScoopPattern,printed-design shovel,4_0,Green,NA,Color,NA,Shovel,ToolScoopPattern_Remake_4_0
8576,ToolScoopPattern,printed-design shovel,5_0,Blue,NA,Color,NA,Shovel,ToolScoopPattern_Remake_5_0
8576,ToolScoopPattern,printed-design shovel,6_0,Purple,NA,Color,NA,Shovel,ToolScoopPattern_Remake_6_0
8576,ToolScoopPattern,printed-design shovel,7_0,Black,NA,Color,NA,Shovel,ToolScoopPattern_Remake_7_0
8577,ToolScoopColorful,colorful shovel,0_0,Yellow,NA,Color,NA,Shovel,ToolScoopColorful_Remake_0_0
8577,ToolScoopColorful,colorful shovel,1_0,Red,NA,Color,NA,Shovel,ToolScoopColorful_Remake_1_0
8577,ToolScoopColorful,colorful shovel,2_0,Blue,NA,Color,NA,Shovel,ToolScoopColorful_Remake_2_0
8577,ToolScoopColorful,colorful shovel,3_0,Pink,NA,Color,NA,Shovel,ToolScoopColorful_Remake_3_0
8577,ToolScoopColorful,colorful shovel,4_0,Green,NA,Color,NA,Shovel,ToolScoopColorful_Remake_4_0
8577,ToolScoopColorful,colorful shovel,5_0,Purple,NA,Color,NA,Shovel,ToolScoopColorful_Remake_5_0
8577,ToolScoopColorful,colorful shovel,6_0,White,NA,Color,NA,Shovel,ToolScoopColorful_Remake_6_0
8577,ToolScoopColorful,colorful shovel,7_0,Black,NA,Color,NA,Shovel,ToolScoopColorful_Remake_7_0
2822,ToolSlingshot,slingshot,0_0,Red,NA,Color,NA,Slingshot,ToolSlingshot_Remake_0_0
2822,ToolSlingshot,slingshot,1_0,Yellow,NA,Color,NA,Slingshot,ToolSlingshot_Remake_1_0
2822,ToolSlingshot,slingshot,2_0,Green,NA,Color,NA,Slingshot,ToolSlingshot_Remake_2_0
2822,ToolSlingshot,slingshot,3_0,Blue,NA,Color,NA,Slingshot,ToolSlingshot_Remake_3_0
2822,ToolSlingshot,slingshot,4_0,Purple,NA,Color,NA,Slingshot,ToolSlingshot_Remake_4_0
2822,ToolSlingshot,slingshot,5_0,Pink,NA,Color,NA,Slingshot,ToolSlingshot_Remake_5_0
2822,ToolSlingshot,slingshot,6_0,White,NA,Color,NA,Slingshot,ToolSlingshot_Remake_6_0
2822,ToolSlingshot,slingshot,7_0,Gray,NA,Color,NA,Slingshot,ToolSlingshot_Remake_7_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,0_0,Avocado,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_0_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,1_0,Orange,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_1_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,2_0,Light blue,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_2_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,3_0,Red,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_3_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,4_0,Beige,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_4_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,5_0,Pink,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_5_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,6_0,Yellow,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_6_0
8579,ToolSlingshotOutdoor,outdoorsy slingshot,7_0,Black,NA,Color,NA,Slingshot,ToolSlingshotOutdoor_Remake_7_0
8580,ToolSlingshotColorful,colorful slingshot,0_0,Yellow,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_0_0
8580,ToolSlingshotColorful,colorful slingshot,1_0,Red,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_1_0
8580,ToolSlingshotColorful,colorful slingshot,2_0,Blue,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_2_0
8580,ToolSlingshotColorful,colorful slingshot,3_0,Pink,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_3_0
8580,ToolSlingshotColorful,colorful slingshot,4_0,Green,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_4_0
8580,ToolSlingshotColorful,colorful slingshot,5_0,Purple,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_5_0
8580,ToolSlingshotColorful,colorful slingshot,6_0,White,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_6_0
8580,ToolSlingshotColorful,colorful slingshot,7_0,Black,NA,Color,NA,Slingshot,ToolSlingshotColorful_Remake_7_0
2379,ToolWatering,watering can,0_0,Blue,NA,Color,NA,Watering,ToolWatering_Remake_0_0
2379,ToolWatering,watering can,1_0,Orange,NA,Color,NA,Watering,ToolWatering_Remake_1_0
2379,ToolWatering,watering can,2_0,Green,NA,Color,NA,Watering,ToolWatering_Remake_2_0
2379,ToolWatering,watering can,3_0,Red,NA,Color,NA,Watering,ToolWatering_Remake_3_0
2379,ToolWatering,watering can,4_0,Purple,NA,Color,NA,Watering,ToolWatering_Remake_4_0
2379,ToolWatering,watering can,5_0,Pink,NA,Color,NA,Watering,ToolWatering_Remake_5_0
2379,ToolWatering,watering can,6_0,White,NA,Color,NA,Watering,ToolWatering_Remake_6_0
2379,ToolWatering,watering can,7_0,Black,NA,Color,NA,Watering,ToolWatering_Remake_7_0
8534,ToolWateringColorful,colorful watering can,0_0,Yellow,NA,Color,NA,Watering,ToolWateringColorful_Remake_0_0
8534,ToolWateringColorful,colorful watering can,1_0,Red,NA,Color,NA,Watering,ToolWateringColorful_Remake_1_0
8534,ToolWateringColorful,colorful watering can,2_0,Blue,NA,Color,NA,Watering,ToolWateringColorful_Remake_2_0
8534,ToolWateringColorful,colorful watering can,3_0,Pink,NA,Color,NA,Watering,ToolWateringColorful_Remake_3_0
8534,ToolWateringColorful,colorful watering can,4_0,Green,NA,Color,NA,Watering,ToolWateringColorful_Remake_4_0
8534,ToolWateringColorful,colorful watering can,5_0,Purple,NA,Color,NA,Watering,ToolWateringColorful_Remake_5_0
8534,ToolWateringColorful,colorful watering can,6_0,White,NA,Color,NA,Watering,ToolWateringColorful_Remake_6_0
8534,ToolWateringColorful,colorful watering can,7_0,Black,NA,Color,NA,Watering,ToolWateringColorful_Remake_7_0
8535,ToolWateringElephant,elephant watering can,0_0,Gray,NA,Color,NA,Watering,ToolWateringElephant_Remake_0_0
8535,ToolWateringElephant,elephant watering can,1_0,Green,NA,Color,NA,Watering,ToolWateringElephant_Remake_1_0
8535,ToolWateringElephant,elephant watering can,2_0,Blue,NA,Color,NA,Watering,ToolWateringElephant_Remake_2_0
8535,ToolWateringElephant,elephant watering can,3_0,Pink,NA,Color,NA,Watering,ToolWateringElephant_Remake_3_0
8535,ToolWateringElephant,elephant watering can,4_0,Red,NA,Color,NA,Watering,ToolWateringElephant_Remake_4_0
8535,ToolWateringElephant,elephant watering can,5_0,Yellow,NA,Color,NA,Watering,ToolWateringElephant_Remake_5_0
8535,ToolWateringElephant,elephant watering can,6_0,Light blue,NA,Color,NA,Watering,ToolWateringElephant_Remake_6_0
8535,ToolWateringElephant,elephant watering can,7_0,Black,NA,Color,NA,Watering,ToolWateringElephant_Remake_7_0
